osli_id,date_start,date_end,vertical,order_number,order_signed_date,active,order_effective_date,order_end_date,authorized_by_name,owner_name,osli_number,console_product_name,order_product_number,order_product_name,company_uuid,company_name,product_uuid,monetisation_type,sov_percentage,CPC_price,CPA_price,CPAA_price,CPL_price,number_of_cpa,number_of_cpaa,number_of_cpl,actual_clicks,billed_clicks,excess_clicks,capped,budget,budget_consumption,gross_revenue,agency_name,agency_percentage,agency_commission,product_url,p_unit,p_cpa,p_cpaa,p_cpl,updated_at,datetime
a0a28000005WoDnAAK,2017-08-01,2017-08-31,savings accounts,1902,2017-08-29,True,2017-07-19,2017-09-30,,Andrew Wilkins,OSLI-15406,Serious Saver Account,4209,Ratetable Savings A/C CPC,bf8a6099-bb9f-470a-9d51-2ad876804771,HSBC,ed0add3f-0ed0-48b2-8765-7081620eadfb,CPC,,7.5,,,,0.0,0.0,0.0,243.0,243.0,,True,1822.5,100.0,1822.5,,,0.0,https://hsbcconnect.go2cloud.org/aff_c?offer_id=14&aff_id=1016&url_id=150,7.5,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000003uaTjAAI,2017-05-31,2017-08-31,home loans,1800,,True,2017-05-31,2017-12-31,,Andrew Wilkins,OSLI-13567,Fixed Home Loan 1 Year,3990,Ratetable Home Loans CPA,1ad010bf-5b30-4d8c-94aa-271a23edb3a8,Suncorp Bank,38ab8d2a-4fe8-421b-b5c3-c407b79e1a3c,CPA,,,1150.0,,,0.0,0.0,0.0,5.0,,,False,,0.0,0.0,,,0.0,http://www.ratecity.com.au/home-loans/suncorp-bank/residential-fixed-1-yr.basic,1150.0,1150.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000003uaWUAAY,2017-05-31,2017-08-31,home loans,1800,,True,2017-05-31,2017-12-31,,Andrew Wilkins,OSLI-13568,"Home Package Plus Personal Variable ($150k-$500k, LVR 80%-90%)",3990,Ratetable Home Loans CPA,1ad010bf-5b30-4d8c-94aa-271a23edb3a8,Suncorp Bank,a131cfdd-c49e-42f1-abc4-8be35c4e6abb,CPA,,,1150.0,,,0.0,0.0,0.0,1.0,,,False,,0.0,0.0,,,0.0,http://www.ratecity.com.au/home-loans/suncorp-bank/home-package-plus-personal-fixed-special-1-year.basic,1150.0,1150.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000003uaWVAAY,2017-05-31,2017-08-31,home loans,1800,,True,2017-05-31,2017-12-31,,Andrew Wilkins,OSLI-13569,Personal Purpose Back to Basics,3990,Ratetable Home Loans CPA,1ad010bf-5b30-4d8c-94aa-271a23edb3a8,Suncorp Bank,e2b473f9-4ccc-4d5d-ba5f-81de835a7bb8,CPA,,,1150.0,,,0.0,0.0,0.0,1.0,,,False,,0.0,0.0,,,0.0,http://www.ratecity.com.au/home-loans/suncorp-bank/owner-occupied-variable.basic,1150.0,1150.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000003uaWWAAY,2017-05-31,2017-08-31,home loans,1800,,True,2017-05-31,2017-12-31,,Andrew Wilkins,OSLI-13570,Access Equity Line of Credit,3990,Ratetable Home Loans CPA,1ad010bf-5b30-4d8c-94aa-271a23edb3a8,Suncorp Bank,a138739f-c823-4d93-b027-2dd76c515f72,CPA,,,1150.0,,,0.0,0.0,0.0,5.0,,,False,,0.0,0.0,,,0.0,http://www.ratecity.com.au/home-loans/suncorp-bank/access-equity.basic,1150.0,1150.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000003uaWXAAY,2017-05-31,2017-08-31,home loans,1800,,True,2017-05-31,2017-12-31,,Andrew Wilkins,OSLI-13571,Personal Purpose Back to Basics (New Customer) (LVR < 90%),3990,Ratetable Home Loans CPA,1ad010bf-5b30-4d8c-94aa-271a23edb3a8,Suncorp Bank,20538822-a153-4d86-81ee-2da6af6ec48f,CPA,,,1150.0,,,0.0,0.0,0.0,297.0,,,False,,0.0,0.0,,,0.0,http://www.ratecity.com.au/home-loans/suncorp-bank/personal-purpose-back-to-basics-new-customer-lvr-90.basic,1150.0,1150.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCqAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15000,Breeze Gold MasterCard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,56ef0bcc-c936-4929-9322-98a5e22070ec,CPA,,,100.0,,,6.0,0.0,0.0,0.0,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=21875511&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCrAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15001,Breeze Platinum Mastercard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,e78162d0-b809-45d6-9bf7-779e347183e8,CPA,,,100.0,,,1.0,0.0,0.0,123.0,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=22059337&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCsAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15002,More Platinum Mastercard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,b8c8da69-01a7-47e7-b88a-a51837a8498f,CPA,,,100.0,,,0.0,0.0,0.0,18.0,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=22059339&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCtAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15003,Zero Mastercard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,83a30288-62e5-4b5e-8c6a-9144188ae62b,CPA,,,100.0,,,0.0,0.0,0.0,102.0,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=21875513&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCuAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15004,Breeze Mastercard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,e6b71c98-9001-4705-b4a5-ba96071bda72,CPA,,,100.0,,,0.0,0.0,0.0,183.0,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=21875511&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCvAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15005,More Mastercard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,e97d2928-436c-46bc-aa14-dfd62ca212ed,CPA,,,100.0,,,0.0,0.0,0.0,12.0,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=21875512&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCwAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15006,More Gold MasterCard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,0a5e946a-a3f0-48fe-96c8-122df81e6aa2,CPA,,,100.0,,,,,,,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=21875512&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCxAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15007,Zero Platinum Mastercard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,d124fd36-c49d-4d30-b2a9-6770fc22cd94,CPA,,,100.0,,,2.0,0.0,0.0,215.0,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=22059341&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WMCyAAO,2017-08-01,2017-08-31,credit cards,1826,2017-06-23,True,2017-07-01,2017-08-31,James Newcomb,James Newcomb,OSLI-15008,More World Mastercard,4206,Ratetable Credit Cards CPA,75aa1385-9c1c-41fa-a7da-9c1c5c93a42d,Bankwest,115c1de8-28a1-4362-85e7-4edc4558f4c5,CPA,,,100.0,,,0.0,0.0,0.0,15.0,,,True,3700.0,24.32,900.0,IKON Communications,10.0,90.0,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=22059340&PluID=0&ord=[timestamp],100.0,100.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WNr8AAG,2017-08-01,2017-08-31,personal loans,1903,2017-07-31,True,2017-08-01,2017-12-31,Emma Reeves,Elli Mcdougall,OSLI-15009,Unsecured Loan (Excellent Credit),4210,Ratetable Personal Loans CPA,3bfd5aa5-c833-4c9b-99fe-95d56e23e6f6,Money Place,3bee8677-2d5c-48b9-beaa-2bda885a7d39,CPA,,,95.0,,,40.0,0.0,0.0,716.0,,,False,,0.0,3800.0,Optimise Media,10.0,380.0,http://omgau.go2cloud.org/aff_c?offer_id=863&aff_id=1343,85.0,95.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WNr9AAG,2017-08-01,2017-08-31,personal loans,1903,2017-07-31,True,2017-08-01,2017-12-31,Emma Reeves,Elli Mcdougall,OSLI-15010,Unsecured Loan (Good Credit),4210,Ratetable Personal Loans CPA,3bfd5aa5-c833-4c9b-99fe-95d56e23e6f6,Money Place,826ed209-fe46-417a-a024-77f7084fff04,CPA,,,95.0,,,0.0,0.0,0.0,32.0,,,False,,0.0,3800.0,Optimise Media,10.0,380.0,http://omgau.go2cloud.org/aff_c?offer_id=863&aff_id=1343&url_id=2106&aff_sub=good,85.0,95.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WNrAAAW,2017-08-01,2017-08-31,personal loans,1903,2017-07-31,True,2017-08-01,2017-12-31,Emma Reeves,Elli Mcdougall,OSLI-15011,Unsecured Loan (Average Credit),4210,Ratetable Personal Loans CPA,3bfd5aa5-c833-4c9b-99fe-95d56e23e6f6,Money Place,7f8e86bd-8229-4e8f-8604-1f2189c4711e,CPA,,,95.0,,,0.0,0.0,0.0,8.0,,,False,,0.0,3800.0,Optimise Media,10.0,380.0,http://omgau.go2cloud.org/aff_c?offer_id=863&aff_id=1343&url_id=2104,85.0,95.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WYAcAAO,2017-08-01,2017-08-31,savings accounts,1906,2017-07-25,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15014,Savings Maximiser,4227,Ratetable Savings A/C CPA,5f35fa91-250a-40ff-8b4c-6197ece64ab9,ING,91da3774-cc42-4e3b-b29f-4c7d9012c2ac,CPA,,,250.0,,,10.0,0.0,0.0,385.0,,,False,,0.0,2500.0,,10.0,250.0,http://prf.hn/click/camref:1100lMMk,250.0,250.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WYAdAAO,2017-08-01,2017-08-31,savings accounts,1906,2017-07-25,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15015,Savings Accelerator,4227,Ratetable Savings A/C CPA,5f35fa91-250a-40ff-8b4c-6197ece64ab9,ING,dc520fbf-b96a-4765-9c7b-62b9bced4131,CPA,,,250.0,,,,,,,,,False,,0.0,2500.0,,10.0,250.0,,250.0,250.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wa16AAC,2017-08-01,2017-08-31,superannuation,1911,2017-08-22,True,2017-08-01,2017-08-31,Matthew Ward,Elli Mcdougall,OSLI-15041,ING Living Super,4232,Ratetable Superannuation CPC,7ec3fec5-5f0b-4ee0-a1a9-c4963bba0390,ING Superannuation Fund,3e22f91e-a9bf-4ef3-aeb7-8e6b4736972e,CPC,,9.0,,,,0.0,0.0,0.0,206.0,206.0,,True,2484.0,74.64,1854.0,Reprise Media,10.0,185.4,http://bs.serving-sys.com/serving/adServer.bs?cn=trd&mc=click&pli=21859463&PluID=0&ord=[timestamp],9.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WYAbAAO,2017-08-01,2017-08-31,transaction accounts,1906,2017-07-25,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15013,Orange Everyday,4226,Ratetable Transaction A/C CPA,5f35fa91-250a-40ff-8b4c-6197ece64ab9,ING,80de69de-b37c-4867-990c-282b84a49357,CPA,,,120.0,,,2.0,0.0,0.0,35.0,,,False,,0.0,240.0,,10.0,24.0,http://prf.hn/click/camref:1100lNjB,120.0,120.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgoXAAS,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15237,Low Rate Platinum,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,85465e89-eaa3-4b30-bc9a-38b901e41f3c,CPA/CPAA,,,90.0,90.0,,64.0,0.0,0.0,801.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/312540156;138687108;e,200.0,90.0,90.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgoYAAS,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15238,Platinum,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,188d1819-3c64-4ade-b146-a801c1743a66,CPA/CPAA,,,120.0,120.0,,5.0,0.0,0.0,48.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310979566;138675378;d,200.0,120.0,120.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgoZAAS,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15239,Low Rate,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,f2c765f3-c16d-4db8-a546-9ee6f3938b82,CPA/CPAA,,,80.0,80.0,,22.0,0.0,0.0,211.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/312540340;138687107;y,200.0,80.0,80.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgoaAAC,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15240,Rewards Black,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,aae5b9a6-514a-4e9d-bda9-618caf3315c9,CPA/CPAA,,,140.0,140.0,,1.0,0.0,0.0,40.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310980210;138686496;k,200.0,140.0,140.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgobAAC,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15241,First,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,2bb1d92d-48c0-40b3-8539-fa0c85aac4dd,CPA/CPAA,,,70.0,70.0,,6.0,0.0,0.0,99.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310979442;138678007;o,200.0,70.0,70.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgocAAC,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15242,Rewards Platinum,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,cfc93884-6f3e-4186-bf90-0340e7fcd1a7,CPA/CPAA,,,110.0,110.0,,2.0,0.0,0.0,50.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310979743;138687801;u,200.0,110.0,110.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgodAAC,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15243,Frequent Flyer Platinum,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,556bef77-2a1e-4b7d-b793-5e60435f76b7,CPA/CPAA,,,110.0,110.0,,4.0,0.0,0.0,49.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310979631;138687047;s,200.0,110.0,110.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgoeAAC,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15244,Rewards,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,00b18705-6ad0-451b-bd06-1228d0609719,CPA/CPAA,,,100.0,100.0,,2.0,0.0,0.0,36.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310980211;138687800;b,200.0,100.0,100.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgofAAC,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15245,Frequent Flyer Black,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,d9caddc0-dfc6-4acf-964d-9171b41feb04,CPA/CPAA,,,130.0,130.0,,1.0,0.0,0.0,29.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310979741;138686491;w,200.0,130.0,130.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgogAAC,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15246,Frequent Flyer,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,a7eae2ed-ff8d-4901-984a-b364eeed8b5d,CPA/CPAA,,,100.0,100.0,,1.0,0.0,0.0,38.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310979568;138686399;k,200.0,100.0,100.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WgohAAC,2017-08-01,2017-08-31,credit cards,1937,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15247,Rewards Travel Adventures Card,4288,Ratetable Credit Cards CPA/CPAA,d4877aca-0d99-4a56-a0ca-843fb16d3319,ANZ,f179610c-a923-4723-84fd-22b8fe831435,CPA/CPAA,,,150.0,150.0,,1.0,0.0,0.0,33.0,,,False,,0.0,9920.0,PHD Network,10.0,992.0,https://ad.doubleclick.net/ddm/clk/310979634;138687802;u,200.0,150.0,150.0,,2017-11-01 02:39:45,2017-11-01 02:39:45
